example_type,split,image_filename,label_filename,annotation_index,class_id,class_name,normalized_width,normalized_height,normalized_area,pixel_width,pixel_height,pixel_area,aspect_ratio,relative_image_area,normalized_aspect_ratio,size_category,near_border,boundary_excess,rounding_warning,extreme_aspect_ratio
extreme_aspect_ratio,train,10686.jpg,10686.txt,11,4,Reinforcement,0.0323634,0.754718,0.0244252405212,149.1305472,2608.305408,388978.01275975927,0.057175262813395196,0.0244252405212,0.0428814471100464,medium,True,0.0,False,True
extreme_aspect_ratio,train,10687.jpg,10687.txt,1,1,Breakage,0.984938,0.0745106,0.07338832134279999,3939.752,167.4998288,659907.7855144575,23.520931503184915,0.07338832134279999,13.218763504789923,medium,True,2.9999999995311555e-07,True,True
extreme_aspect_ratio,train,10693.jpg,10693.txt,3,0,Crack,0.999782,0.112032,0.11200757702400001,2047.553536,172.081152,352345.3712565535,11.898767018946966,0.11200757702400001,8.924075264210225,large,True,0.0,False,True
extreme_aspect_ratio,train,10703.jpg,10703.txt,2,4,Reinforcement,0.343078,0.0368778,0.012651961868400001,1580.903424,127.4496768,201485.6304408134,12.404138352432447,0.012651961868400001,9.303103764324336,medium,True,0.0,False,True
extreme_aspect_ratio,train,10717.jpg,10717.txt,1,0,Crack,0.945572,0.11207,0.10597025404,3782.288,251.93336,952884.52432768,15.013049482609212,0.10597025404,8.437333809226375,large,True,0.0,False,True
extreme_aspect_ratio,train,10768.jpg,10768.txt,2,0,Crack,0.955275,0.11912,0.113792358,1528.44,142.94400000000002,218481.32736,10.69257891202149,0.113792358,8.019434184016118,large,True,0.0,False,True
extreme_aspect_ratio,train,10768.jpg,10768.txt,5,0,Crack,0.918795,0.120299,0.11053011970500001,1470.0720000000001,144.3588,212217.82983360003,10.18345954662965,0.11053011970500001,7.637594659972236,large,True,0.0,False,True
extreme_aspect_ratio,train,10786.jpg,10786.txt,1,0,Crack,0.77996,0.0840288,0.065539102848,1247.936,100.83456,125835.07746816002,12.376074234865506,0.065539102848,9.28205567614913,medium,True,0.0,False,True
extreme_aspect_ratio,train,10790.jpg,10790.txt,1,0,Crack,0.734413,0.127289,0.093482696357,2937.652,286.14567200000005,840596.405642144,10.266281434443641,0.093482696357,5.7696501661573265,medium,True,0.0,False,True
extreme_aspect_ratio,train,10796.jpg,10796.txt,2,1,Breakage,1.0,0.136645,0.136645,6000.0,461.31352,2767881.1199999996,13.006338942765,0.136645,7.318233378462439,large,True,0.0,False,True
extreme_aspect_ratio,train,10831.jpg,10831.txt,3,4,Reinforcement,0.0675227,0.539728,0.036443891825600004,142.6079424,1519.874048,216746.11069243887,0.09382878968665699,0.036443891825600004,0.12510505291554266,medium,False,0.0,False,True
extreme_aspect_ratio,train,10834.jpg,10834.txt,5,4,Reinforcement,0.185481,0.0244194,0.0045293347314,201.80332800000002,19.9262304,4021.1796092147715,10.127521560726308,0.0045293347314,7.595641170544731,small,False,0.0,False,True
extreme_aspect_ratio,train,10835.jpg,10835.txt,19,4,Reinforcement,0.496031,0.0580444,0.028791821776400002,2285.710848,200.60144640000001,458516.90216097055,11.394288969593392,0.028791821776400002,8.545716727195042,medium,False,0.0,False,True
extreme_aspect_ratio,train,10835.jpg,10835.txt,21,4,Reinforcement,0.408451,0.0416754,0.0170223588054,1882.142208,144.0301824,271085.2855209788,13.06769301154478,0.0170223588054,9.800769758658586,medium,False,0.0,False,True
extreme_aspect_ratio,train,10835.jpg,10835.txt,23,4,Reinforcement,0.454626,0.0568947,0.025865809882199997,2094.916608,196.6280832,411919.43709488574,10.654208564242364,0.025865809882199997,7.990656423181773,medium,False,0.0,False,True
extreme_aspect_ratio,train,1085.JPG,1085.txt,3,1,Breakage,0.157227,0.015625,0.002456671875,322.000896,24.0,7728.021504,13.416704000000001,0.002456671875,10.062528,small,False,0.0,False,True
extreme_aspect_ratio,train,10857.jpg,10857.txt,3,0,Crack,0.998002,0.106679,0.10646585535799999,4598.793216,368.682624,1695495.1501082787,12.473582741995457,0.10646585535799999,9.355187056496593,large,True,0.0,False,True
extreme_aspect_ratio,train,10857.jpg,10857.txt,4,0,Crack,0.962046,0.0977534,0.0940432674564,4433.107968,337.8357504,1497662.3569734993,13.122080664201961,0.0940432674564,9.84156049815147,medium,True,0.0,False,True
extreme_aspect_ratio,train,1086.JPG,1086.txt,1,1,Breakage,0.161133,0.01888,0.00304219104,330.000384,28.99968,9569.90553587712,11.379449152542373,0.00304219104,8.53458686440678,small,False,0.0,False,True
extreme_aspect_ratio,train,10866.jpg,10866.txt,3,0,Crack,0.962935,0.169682,0.16339273667,3851.74,381.445136,1469227.48813664,10.097756234070841,0.16339273667,5.674939003547813,large,True,0.0,False,True
extreme_aspect_ratio,train,10866.jpg,10866.txt,5,0,Crack,0.832436,0.121482,0.101125990152,3329.7439999999997,273.091536,909324.903446784,12.192776271176706,0.101125990152,6.85234026440131,large,False,0.0,False,True
extreme_aspect_ratio,train,10886.jpg,10886.txt,2,0,Crack,1.0,0.106802,0.106802,4608.0,369.107712,1700848.3368959997,12.484160721085123,0.106802,9.363120540813844,large,True,0.0,False,True
extreme_aspect_ratio,train,10886.jpg,10886.txt,4,0,Crack,0.748067,0.0713445,0.053370466081500006,3447.092736,246.566592,849937.9082234758,13.98037223144975,0.053370466081500006,10.485279173587312,medium,True,0.0,False,True
extreme_aspect_ratio,train,10886.jpg,10886.txt,5,0,Crack,0.782922,0.0859432,0.0672868220304,3607.704576,297.0196992,1071559.3279659837,12.14634782042093,0.0672868220304,9.109760865315698,medium,True,0.0,False,True
extreme_aspect_ratio,train,10894.jpg,10894.txt,3,1,Breakage,0.97564,0.12558,0.12252087119999999,2528.8588799999998,244.12752,617364.0468043776,10.358762010935923,0.12252087119999999,7.769071508201943,large,True,0.0,False,True
extreme_aspect_ratio,train,10919.jpg,10919.txt,2,0,Crack,0.995208,0.121759,0.121175530872,3439.438848,280.532736,964875.1903341282,12.260383216025097,0.121175530872,8.173588810683398,large,True,0.0,False,True
extreme_aspect_ratio,train,10947.jpg,10947.txt,7,0,Crack,0.715031,0.0848879,0.0606974800249,3294.8628479999998,293.3725824,966622.4223715788,11.230984235287558,0.0606974800249,8.423238176465668,medium,True,0.0,False,True
extreme_aspect_ratio,train,10961.jpg,10961.txt,1,0,Crack,0.996226,0.148976,0.148413764576,478.18847999999997,47.67232,22796.354238873602,10.030736494468908,0.148413764576,6.6871576629792715,large,True,0.0,False,True
extreme_aspect_ratio,train,10963.jpg,10963.txt,2,2,Comb,0.974775,0.108843,0.10609743532499999,1559.6399999999999,130.61159999999998,203707.075824,11.941052708947751,0.10609743532499999,8.955789531710813,large,True,4.999999999588667e-07,True,True
extreme_aspect_ratio,train,10970.jpg,10970.txt,9,0,Crack,0.636099,0.0812425,0.0516782730075,2931.1441919999997,280.77407999999997,822989.3138561433,10.439511339508263,0.0516782730075,7.829633504631197,medium,True,0.0,False,True
extreme_aspect_ratio,train,10976.jpg,10976.txt,3,4,Reinforcement,0.135821,0.0155821,0.0021163764041,814.9259999999999,62.3284,50793.0336984,13.074713934578778,0.0021163764041,8.716475956385853,small,False,0.0,False,True
extreme_aspect_ratio,train,1099.JPG,1099.txt,1,1,Breakage,0.999349,0.123047,0.12296689640300001,2046.666752,189.000192,386820.40908801643,10.828913612955484,0.12296689640300001,8.121685209716613,large,True,5.00000000069889e-07,True,True
extreme_aspect_ratio,train,10993.jpg,10993.txt,9,0,Crack,0.908729,0.118248,0.10745538679200001,4187.423232,408.665088,1711253.6835985247,10.246589089597006,0.10745538679200001,7.684941817197753,large,True,0.0,False,True
extreme_aspect_ratio,train,11028.jpg,11028.txt,2,4,Reinforcement,0.355736,0.0427298,0.0152005281328,569.1776,51.27576,29185.014014976,11.100324987869511,0.0152005281328,8.325243740902135,medium,False,0.0,False,True
extreme_aspect_ratio,train,11028.jpg,11028.txt,5,4,Reinforcement,0.428859,0.0403907,0.0173219152113,686.1744,48.46884,33258.077205696,14.157021294505913,0.0173219152113,10.617765970879434,medium,False,0.0,False,True
extreme_aspect_ratio,train,11032.jpg,11032.txt,3,4,Reinforcement,0.338254,0.0447368,0.0151324015472,1558.674432,154.6103808,240987.24747474372,10.081305174561733,0.0151324015472,7.5609788809213,medium,False,0.0,False,True
extreme_aspect_ratio,train,11032.jpg,11032.txt,4,4,Reinforcement,0.549205,0.0617537,0.0339154408085,2530.73664,213.4207872,540111.8059046831,11.857966945030554,0.0339154408085,8.893475208772916,medium,True,0.0,False,True
extreme_aspect_ratio,train,11032.jpg,11032.txt,6,4,Reinforcement,0.541413,0.0382096,0.020687174164800003,2494.8311040000003,132.0523776,329448.3789936329,18.89273899752942,0.020687174164800003,14.169554248147062,medium,False,0.0,False,True
extreme_aspect_ratio,train,11032.jpg,11032.txt,7,4,Reinforcement,0.637099,0.052103,0.033194769197,2935.752192,180.06796799999998,528634.9317649858,16.30357816888343,0.033194769197,12.227683626662573,medium,False,0.0,False,True
extreme_aspect_ratio,train,11070.jpg,11070.txt,3,4,Reinforcement,0.556845,0.072323,0.040272700935,2565.94176,249.948288,641352.7500197069,10.26589051892206,0.040272700935,7.699417889191544,medium,False,0.0,False,True
extreme_aspect_ratio,train,11070.jpg,11070.txt,11,4,Reinforcement,0.495542,0.0525489,0.0260401870038,2283.457536,181.60899840000002,414696.43600189197,12.573482350090423,0.0260401870038,9.430111762567817,medium,False,0.0,False,True
extreme_aspect_ratio,train,11076.jpg,11076.txt,1,0,Crack,0.998944,0.14967,0.14951194848000002,479.49312000000003,47.8944,22965.035286528004,10.011465223491683,0.14951194848000002,6.674310148994455,large,True,0.0,False,True
extreme_aspect_ratio,train,11081.jpg,11081.txt,5,0,Crack,0.695895,0.0879442,0.061199929059000006,3206.6841600000002,303.9351552,974624.0478469818,10.55055364651677,0.061199929059000006,7.912915234887577,medium,True,5.00000000069889e-07,True,True
extreme_aspect_ratio,train,11088.jpg,11088.txt,2,0,Crack,0.869612,0.0867214,0.07541397009680001,4007.1720960000002,299.70915840000004,1200986.176456124,13.37020235681927,0.07541397009680001,10.027651767614453,medium,True,0.0,False,True
extreme_aspect_ratio,train,11115.jpg,11115.txt,4,0,Crack,0.784449,0.0806083,0.06323310032669999,3614.740992,278.58228479999997,1007002.8045115782,12.975487635888614,0.06323310032669999,9.73161572691646,medium,True,4.999999999588667e-07,True,True
extreme_aspect_ratio,train,11115.jpg,11115.txt,5,0,Crack,0.990086,0.125817,0.12456965026200001,4562.316288,434.82355200000006,1983802.573695615,10.492339402995354,0.12456965026200001,7.869254552246516,large,True,0.0,False,True
extreme_aspect_ratio,train,11139.jpg,11139.txt,1,0,Crack,0.992661,0.142257,0.141212975877,3430.6364160000003,327.760128,1124425.8308296213,10.466911997300661,0.141212975877,6.977941331533774,large,True,0.0,False,True
extreme_aspect_ratio,train,11179.jpg,11179.txt,1,0,Crack,0.996421,0.124356,0.123910929876,4591.507968,429.774336,1973312.2881859092,10.68353222468826,0.123910929876,8.012649168516196,large,True,5.00000000069889e-07,True,True
extreme_aspect_ratio,train,1118.JPG,1118.txt,3,1,Breakage,0.325424,0.024949,0.008119003376,1686.998016,97.001712,163641.6956926034,17.39142517402167,0.008119003376,13.043568880516254,small,False,0.0,False,True
extreme_aspect_ratio,train,11184.jpg,11184.txt,1,0,Crack,0.996178,0.113029,0.11259700316200001,4590.388224,390.628224,1793135.1994116344,11.751296864816405,0.11259700316200001,8.813472648612303,large,True,0.0,False,True
extreme_aspect_ratio,train,11184.jpg,11184.txt,3,4,Reinforcement,0.478527,0.0480384,0.0229876714368,2205.052416,166.0207104,366084.3685735563,13.281791233679721,0.0229876714368,9.961343425259791,medium,False,0.0,False,True
extreme_aspect_ratio,train,11231.jpg,11231.txt,3,0,Crack,0.980038,0.126013,0.12349752849399998,4516.015104,435.50092799999993,1966728.7686540163,10.369702596822023,0.12349752849399998,7.7772769476165164,large,True,0.0,False,True
extreme_aspect_ratio,train,11233.jpg,11233.txt,1,0,Crack,0.99356,0.129036,0.12820500816000002,476.9088,41.291520000000006,19692.289253376002,11.54980005579838,0.12820500816000002,7.699866703865587,large,True,0.0,False,True
extreme_aspect_ratio,train,11254.jpg,11254.txt,6,4,Reinforcement,0.0201627,0.29507,0.005949407889,92.9097216,1019.76192,94745.79608548147,0.09110922831870404,0.005949407889,0.06833192123902802,small,True,0.0,False,True
extreme_aspect_ratio,train,11267.jpg,11267.txt,1,0,Crack,0.813972,0.105382,0.085777997304,885.601536,85.991712,76154.39223046963,10.298684784877873,0.085777997304,7.724013588658405,medium,True,0.0,False,True
extreme_aspect_ratio,train,11299.jpg,11299.txt,2,0,Crack,0.912574,0.108738,0.099231471612,4205.140992,375.79852800000003,1580285.7948260596,11.189881488838614,0.099231471612,8.392411116628962,medium,True,0.0,False,True
extreme_aspect_ratio,train,11299.jpg,11299.txt,5,0,Crack,0.711907,0.0920597,0.06553794484789999,3280.467456,318.1583232,1043708.0251131295,10.31080193975576,0.06553794484789999,7.73310145481682,medium,True,4.999999999588667e-07,True,True
extreme_aspect_ratio,train,11310.jpg,11310.txt,4,0,Crack,0.977456,0.105311,0.102936868816,2001.829888,161.757696,323811.39046681806,12.375484675548297,0.102936868816,9.281613506661222,large,True,0.0,False,True
extreme_aspect_ratio,train,11359.jpg,11359.txt,3,1,Breakage,0.922826,0.111503,0.102897867478,1889.947648,171.268608,323688.702865834,11.034991584680832,0.102897867478,8.276243688510624,large,True,0.0,False,True
extreme_aspect_ratio,train,11366.jpg,11366.txt,2,4,Reinforcement,0.0355697,0.478735,0.017028460329500002,163.9051776,1654.50816,271182.45380544924,0.09906580188761353,0.017028460329500002,0.07429935141571016,medium,False,0.0,False,True
extreme_aspect_ratio,train,11366.jpg,11366.txt,3,4,Reinforcement,0.0412741,0.601606,0.0248307462046,190.1910528,2079.1503359999997,395435.79133331374,0.09147537314011718,0.0248307462046,0.06860652985508789,medium,False,0.0,False,True
extreme_aspect_ratio,train,11380.jpg,11380.txt,2,0,Crack,0.997955,0.161312,0.16098211696,3991.82,362.62937600000004,1447551.1957043202,11.007988497876134,0.16098211696,6.186489535806388,large,True,5.000000000143778e-07,True,True
extreme_aspect_ratio,train,11382.jpg,11382.txt,3,1,Breakage,0.999109,0.130848,0.13073141443199998,3996.436,294.146304,1175536.8785725439,13.586558612682756,0.13073141443199998,7.635645940327709,large,True,0.0,False,True
extreme_aspect_ratio,train,11399.jpg,11399.txt,2,0,Crack,1.0,0.107926,0.107926,4608.0,372.992256,1718748.3156479998,12.354143888713873,0.107926,9.265607916535405,large,True,0.0,False,True
extreme_aspect_ratio,train,114.JPG,114.txt,2,1,Breakage,0.607091,0.070175,0.042602610925000006,1661.000976,127.9992,212606.79612721925,12.976651229070182,0.042602610925000006,8.651100819380122,medium,True,0.0,False,True
extreme_aspect_ratio,train,11413.jpg,11413.txt,2,1,Breakage,0.992156,0.109395,0.10853690562000001,1587.4496000000001,131.274,208390.8587904,12.092642869113458,0.10853690562000001,9.069482151835093,large,True,0.0,False,True
extreme_aspect_ratio,train,11449.jpg,11449.txt,3,0,Crack,0.992377,0.118869,0.117962861613,4572.873216,410.811264,1878587.8259767052,11.131323838286965,0.117962861613,8.348492878715223,large,True,4.999999999588667e-07,True,True
extreme_aspect_ratio,train,11449.jpg,11449.txt,4,0,Crack,0.985091,0.0763048,0.07516717173680001,4539.299328,263.7093888,1197055.8513671309,17.213263997371943,0.07516717173680001,12.909947998028958,medium,True,5.000000000143778e-07,True,True
extreme_aspect_ratio,train,11453.jpg,11453.txt,1,0,Crack,0.999153,0.115181,0.115083441693,4604.097024,398.065536,1832732.3496545649,11.566178449570675,0.115083441693,8.674633837178005,large,True,5.00000000069889e-07,True,True
extreme_aspect_ratio,train,11458.jpg,11458.txt,1,1,Breakage,0.939331,0.118923,0.111708060513,1502.9296,142.7076,214479.47618496,10.531531607286507,0.111708060513,7.898648705464881,large,True,0.0,False,True
extreme_aspect_ratio,train,11463.jpg,11463.txt,2,0,Crack,0.884889,0.0843277,0.0746206541253,1812.252672,129.5273472,234736.28106027172,13.99127451596569,0.0746206541253,10.493455886974267,medium,False,0.0,False,True
extreme_aspect_ratio,train,11463.jpg,11463.txt,3,0,Crack,0.769058,0.0899497,0.06917653638259999,1575.030784,138.16273919999998,217610.5674417635,11.399823086310091,0.06917653638259999,8.549867314732568,medium,True,0.0,False,True
extreme_aspect_ratio,train,11466.jpg,11466.txt,1,4,Reinforcement,0.305509,0.0377388,0.0115295430492,1407.7854719999998,130.42529280000002,183610.8323851862,10.793807257605785,0.0115295430492,8.09535544320434,medium,False,0.0,False,True
extreme_aspect_ratio,train,11466.jpg,11466.txt,3,4,Reinforcement,0.360325,0.0411542,0.014828887115000002,1660.3776,142.22891520000002,236153.70487037953,11.673980622471905,0.014828887115000002,8.75548546685393,medium,False,0.0,False,True
extreme_aspect_ratio,train,11466.jpg,11466.txt,5,4,Reinforcement,0.351243,0.0390372,0.013711543239600001,1618.5277440000002,134.9125632,218359.72655335342,11.996864529218286,0.013711543239600001,8.997648396913714,medium,False,0.0,False,True
extreme_aspect_ratio,train,11466.jpg,11466.txt,8,4,Reinforcement,0.395987,0.0498582,0.0197431990434,1824.7080959999998,172.3099392,314415.3410795077,10.589685681927278,0.0197431990434,7.942264261445459,medium,False,0.0,False,True
extreme_aspect_ratio,train,11466.jpg,11466.txt,9,4,Reinforcement,0.239782,0.0289868,0.0069505128775999995,1104.915456,100.1783808,110688.64130297364,11.029480085188201,0.0069505128775999995,8.27211006389115,small,False,0.0,False,True
extreme_aspect_ratio,train,11466.jpg,11466.txt,11,4,Reinforcement,0.359058,0.0432703,0.015536547377399998,1654.539264,149.5421568,247423.37004884458,11.064032373244467,0.015536547377399998,8.29802427993335,medium,False,0.0,False,True
extreme_aspect_ratio,train,11466.jpg,11466.txt,12,4,Reinforcement,0.264406,0.0293378,0.0077570903468,1218.382848,101.39143680000001,123533.587531196,12.016624741232583,0.0077570903468,9.012468555924437,small,False,0.0,False,True
extreme_aspect_ratio,train,11466.jpg,11466.txt,13,4,Reinforcement,0.27378,0.032011,0.00876397158,1261.57824,110.630016,139568.42087645186,11.403580019368343,0.00876397158,8.552685014526258,small,False,0.0,False,True
extreme_aspect_ratio,train,11466.jpg,11466.txt,14,4,Reinforcement,0.288704,0.0337283,0.009737495123200001,1330.348032,116.56500480000001,155072.02473575057,11.412928213597088,0.009737495123200001,8.559696160197817,small,False,0.0,False,True
extreme_aspect_ratio,train,11466.jpg,11466.txt,17,4,Reinforcement,0.253904,0.0249219,0.006327770097600001,1169.989632,86.1300864,100771.30809126422,13.583983029651298,0.006327770097600001,10.187987272238473,small,False,0.0,False,True
extreme_aspect_ratio,train,11466.jpg,11466.txt,19,4,Reinforcement,0.302261,0.0371845,0.011239424154500001,1392.818688,128.509632,178990.61703760282,10.83824353337188,0.011239424154500001,8.12868265002891,medium,False,0.0,False,True
